Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,Largest Property Use Type
543,2682108,661283.0,1929,1,100,161.0,39.0,,,,,40.704487,-74.011556,1.0,9.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
1918,4580494,52289.0,1923,1,100,56.8,7.9,0.0,700.0,8.8,16.73,40.752544,-73.986462,5.0,113.0,4.749270529961848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3264,4040437,77310.0,1930,1,100,64.1,4.2,0.1,550405.8,5091.9,27.96,40.781965,-73.983563,7.0,163.0,5.633360010359655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11341,3447380,53325.0,1925,1,100,81.1,3.3,0.7,4315599.5,45962.1,76.88,40.627724,-73.956784,14.0,762.0,5.434594984840585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8423,2956338,82956.0,1928,1,100,70.1,0.8,0.7,5604676.3,59929.3,101.65,40.855858,-73.865699,11.0,22403.0,5.69608626802173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2442,4372233,51953.0,1900,1,90,125.4,11.6,,,,135.09,40.743969,-73.981483,6.0,72.0,5.807541708947054,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hotel
3588,3112081,64206.0,1913,1,100,110.2,15.7,0.2,1491803.2,14918.0,71.77,40.755678,-73.980101,5.0,96.0,5.541655625147766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
1414,5146463,53658.0,1887,1,50,35.3,9.1,0.0,251500.0,2779.4,,40.741442,-74.006557,2.0,79.0,2.5952547069568657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
2066,4372225,64577.0,1900,1,90,105.3,13.7,0.1,743600.0,7436.0,117.34,40.747466,-73.98621,5.0,76.0,5.733664849138071,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hotel
6249,2922913,55505.0,1937,1,100,82.3,3.3,0.0,134575.8,1382.1,32.48,40.856472,-73.933865,12.0,281.0,5.681195975983405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10937,4410476,70626.0,1938,1,100,59.1,3.1,0.5,3015223.0,32276.2,48.9,40.633652,-73.988348,12.0,234.0,5.230038525794742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8199,5857318,97000.0,1928,1,100,108.0,4.6,1.0,8905329.2,95425.8,,40.831233,-73.861958,9.0,72.0,6.159095388491933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3044,2682218,59431.0,1902,1,100,14.9,4.3,,,,,40.773442,-73.979229,7.0,153.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10477,4406973,79088.0,1941,1,100,83.8,3.5,0.8,5701300.1,61463.9,,40.658203,-73.958191,9.0,79601.0,5.713072521563293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4185,2669836,104075.0,1922,1,100,49.7,5.3,,485093.8,,19.71,40.76663,-73.968899,8.0,122.0,5.676753802268282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
5615,4952008,331448.0,1975,1,100,75.3,7.1,0.5,16682814.9,180863.0,,40.815382,-73.947374,10.0,215.0,6.7868298110532566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11038,3575105,89628.0,1929,1,100,65.5,3.0,0.6,4774199.8,52188.5,,40.632592,-74.030285,10.0,36.0,5.594711379601839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1945,2539063,106770.0,1905,1,100,53.7,11.7,0.0,366.7,4.4,3.14,40.738349,-73.993277,5.0,54.0,4.651099117876491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
10095,4413452,77961.0,2008,1,100,38.9,4.6,0.2,1539790.9,15397.9,28.65,40.701914,-73.918059,4.0,443.0,4.404277243608702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3688,4371553,220413.0,1927,1,95,54.9,6.6,,,,21.33,40.752609,-73.98151,5.0,82.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
10853,2794327,130496.0,1962,1,100,84.6,3.8,0.8,9243600.6,99488.5,63.52,40.63509,-73.972549,12.0,484.0,6.19644412779452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4159,2614204,252049.0,2002,1,100,75.9,10.9,0.0,112082.0,1120.8,,40.763012,-73.969739,8.0,11401.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
657,2806400,221213.0,2005,1,100,134.0,24.5,0.2,3306375.7,33063.8,,40.709749,-74.006792,1.0,1501.0,5.168208681201016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4218,2790807,62100.0,1937,1,100,74.1,4.0,0.0,57310.0,573.1,16.81,40.771002,-73.967666,8.0,122.0,5.738183901373533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3719,5850413,87016.0,1958,1,95,91.1,14.4,0.5,3556100.2,39463.3,49.98,40.755634,-73.978098,5.0,94.0,5.241217774507464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
11462,3099757,52000.0,1938,1,100,72.8,3.1,,3761122.1,,61.67,40.607711,-73.955183,15.0,552.0,5.297316866214453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4073,4038888,67000.0,1931,1,100,108.7,4.1,1.0,7425109.1,81376.0,28.15,40.753081,-73.965863,6.0,8603.0,5.97736562272848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8827,5216875,71146.0,1962,1,100,89.5,4.8,0.8,4032100.0,43966.8,60.13,40.905496,-73.897969,8.0,345.0,5.366910158013648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8241,2884689,61952.0,1964,1,100,29.8,6.1,0.1,510720.0,5289.8,535.08,40.834337,-73.873154,9.0,64.0,3.299533727885655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3558,3533667,57600.0,1910,1,100,84.8,3.5,0.8,4598863.1,49818.3,85.13,40.794918,-73.974517,7.0,183.0,5.498396978263695,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hotel
5011,4346734,309204.0,1928,1,100,87.0,5.8,0.7,19462947.4,208121.4,58.24,40.772996,-73.949252,8.0,136.0,7.012205380338601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
14232,3467911,50071.0,2010,1,100,24.7,5.0,0.1,380114.2,4233.5,28.04,,,,,3.005682604407159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9521,4376142,67800.0,1927,1,100,68.6,3.0,0.6,3975354.1,42844.9,70.31,40.671155,-73.924943,8.0,359.0,5.352805551832106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
6374,3379538,65489.0,1938,1,100,77.9,3.8,0.0,242965.2,2456.7,46.18,40.867882,-73.925639,12.0,295.0,5.828357209237832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2483,2595904,65532.0,1956,1,100,65.8,2.7,0.0,141270.2,1412.7,53.48,40.748105,-73.978494,6.0,80.0,5.591360045241914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
13717,4954134,352672.0,2008,1,100,116.3,7.5,1.0,34429578.4,385385.4,,,,,,7.511360610880588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4037,2677039,88300.0,1961,1,100,49.3,7.7,0.2,1567770.1,15677.7,,40.755828,-73.966912,6.0,98.0,4.422448549172797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
13370,2686021,58864.0,1932,1,100,91.0,4.1,0.8,4354322.6,47683.4,72.74,,,,,5.495116942522644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11560,4035676,63600.0,1958,1,100,61.1,3.4,0.5,3641150.2,39137.5,44.75,40.591351,-73.96753,15.0,388.0,5.326418796658912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11771,3533555,75712.0,1953,1,100,73.3,3.3,0.7,4664009.6,50334.8,,40.617436,-73.95482,14.0,758.0,5.512218336495314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11977,3533599,153193.0,1965,1,100,89.6,5.8,0.8,10668109.2,115397.6,60.46,40.586519,-73.933293,15.0,598.0,6.339653587396416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9002,4462089,148500.0,1927,1,100,83.6,7.2,0.6,8718876.6,95659.9,,40.68581,-73.980385,2.0,39.0,6.137943013486706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
14642,2682283,1085148.0,1976,1,100,53.5,10.6,0.2,20413194.9,209765.0,,,,,,6.988597666826238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
949,2830983,423836.0,1982,2,100,65.4,,0.0,1263396.9,13011.5,,40.729292,-73.977713,3.0,28.0,4.206184043977636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10374,2797995,64702.0,1961,1,100,79.3,4.2,0.7,4177884.0,44581.9,59.31,40.657228,-73.917447,17.0,886.0,5.402226829938548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2274,4393916,175687.0,2013,1,95,50.6,5.3,0.4,5797050.2,64126.8,21.37,40.746841,-73.985716,5.0,74.0,5.729775054930455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9849,3956347,56635.0,1959,1,75,10.2,3.1,,,,45.45,40.699333,-73.959009,1.0,537.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hotel
6007,4612557,67740.0,1924,1,100,80.5,3.5,0.0,149800.0,1513.6,,40.84711,-73.939834,12.0,255.0,5.891367930569697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
770,4401406,73954.0,1985,1,100,77.8,4.9,0.0,49356.3,508.5,17.57,40.71919,-74.008705,1.0,33.0,5.871836059652451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8402,3127606,75133.0,1927,1,100,20.5,3.7,0.1,617200.0,6172.0,123.34,40.854564,-73.869476,11.0,22401.0,3.490428515390098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12870,4035679,239442.0,1962,1,100,64.0,5.3,0.5,11000400.5,116141.0,,,,,,6.4256790685021326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12736,3102189,58500.0,1963,1,100,128.0,5.8,0.3,1819508.7,19933.3,,,,,,6.061923010756543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9701,4404434,651914.0,1944,5,100,102.6,2.1,1.0,61999947.2,654506.5,41.54,40.692332,-73.968642,2.0,195.0,8.09958464936138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8263,4387458,56250.0,1930,1,100,70.1,4.1,0.6,3136700.1,32827.9,19.0,40.839697,-73.865894,9.0,21601.0,5.115595729732743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3950,2383861,183000.0,1959,1,100,103.0,6.5,0.1,2496846.4,24968.5,57.49,40.754111,-73.970565,6.0,90.0,6.910651082094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
106,2741656,84442.0,1970,1,100,85.6,9.8,0.0,49786.0,523.1,20.75,40.845958,-73.942539,12.0,255.0,5.771129548115811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
3440,3495868,147112.0,1945,1,100,74.2,5.0,0.6,7970066.7,79700.7,,40.787657,-73.978734,7.0,171.0,6.048081147526878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2837,4039179,122071.0,1968,1,100,84.1,5.6,0.7,7956482.3,79935.5,38.13,40.767093,-73.979621,5.0,137.0,6.046426105181957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1422,4184601,1835150.0,1931,1,95,94.1,19.4,,51864118.0,,,40.750934,-74.005955,4.0,99.0,7.921100123670543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
11562,2805225,67000.0,1954,1,100,66.0,3.2,0.6,4035292.6,43337.3,31.67,40.593013,-73.964713,15.0,390.0,5.367376902479531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4373,4407796,116499.0,1925,1,100,71.2,6.8,0.0,142512.1,1425.1,,40.772194,-73.963015,8.0,128.0,6.081533744196849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2393,2387304,87793.0,1930,1,100,52.0,4.3,0.0,118445.5,1184.5,50.9,40.73761,-73.984213,6.0,68.0,5.533784667551078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12966,2967132,169348.0,1962,1,100,82.6,4.0,0.7,13694270.2,147938.2,39.87,,,,,6.648855007955808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3961,3114476,216621.0,2008,1,100,58.2,11.0,0.2,4780324.7,52172.6,25.17,40.75722,-73.968265,6.0,98.0,5.536940488710632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
6055,4724741,71305.0,1923,1,95,129.1,,,599283.3,,87.87,40.848178,-73.930855,12.0,269.0,6.470799503782602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3776,2306542,272532.0,1970,1,85,82.2,17.1,,,,14.58,40.761081,-73.973797,5.0,102.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
977,4402457,121406.0,1929,1,100,64.1,5.4,0.5,5528100.0,59060.9,35.0,40.723988,-73.985053,3.0,32.0,5.682218296740361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8289,4996894,74021.0,2007,1,100,81.8,6.6,0.6,4500761.3,49246.6,58.6,40.838838,-73.844234,10.0,200.0,5.476881874464279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
6743,5091500,60000.0,1929,1,100,97.0,5.5,0.9,4646999.9,51182.4,,40.839172,-73.921493,4.0,211.0,5.508578292031233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
13053,4408029,111750.0,1952,1,100,65.5,3.6,0.6,6160518.5,68220.3,40.24,,,,,5.790571604728592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
6612,3095865,207300.0,1927,1,100,98.4,5.0,0.1,1994500.0,20321.0,,40.825752,-73.923258,4.0,5902.0,7.262768843594204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2576,4946172,118467.0,1955,1,100,61.9,5.8,0.0,255700.0,2589.4,,40.746804,-73.977325,6.0,78.0,2.6100697927420065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
5938,4937022,63384.0,1914,1,100,110.7,3.4,0.0,280100.0,2801.0,119.77,40.836721,-73.945384,12.0,247.0,6.127523991515078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
622,5833866,487950.0,1971,1,100,145.1,9.8,1.1,50378128.3,498699.7,,40.706787,-74.005114,1.0,1502.0,7.892003680039519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
